"","Gene","Symbol","LFC_Age","LFC_Combined","LFC_DR","LFC_sAct","Restoration_DR","Restoration_sAct","Restoration_Combined","Intervention_DR_Effect","Intervention_sAct_Effect","Intervention_Combined_Effect"
"129","ENSMUSG00000052751","Repin1",-0.364626547312323,0.00132957711067923,-0.0588384182739505,0.000738287597451963,0,0.00202477741375089,0.00364640786711662,"Worsening","Rescue","Rescue"
"130","ENSMUSG00000055296","Tmem245",-0.303971886559015,0.0692558039759092,-0.0140731240441589,0.00534414218281419,0,0.0175810409420104,0.227836214591718,"Worsening","Rescue","Rescue"
"131","ENSMUSG00000055320","Tead1",-0.609711862347753,0.0577366047280385,-0.0302313030601816,0.00125137081522463,0,0.00205239702964955,0.0946949014666013,"Worsening","Rescue","Rescue"
"132","ENSMUSG00000055963","Triqk",0.694054384120971,-0.0494031766645446,0.06767870698057,-0.00745360140131052,0,0.0107392180956404,0.071180555580114,"Worsening","Rescue","Rescue"
"133","ENSMUSG00000057497","Fam136a",-0.253186459048648,0.030912603888454,-0.0150551377123637,0.0274892961320082,0,0.108573326690928,0.122094222592348,"Worsening","Rescue","Rescue"
"134","ENSMUSG00000059119","Nap1l4",-0.179695517487178,0.0134704396398539,-0.0526406161669623,0.00063764634336722,0,0.00354848218967241,0.0749625801924361,"Worsening","Rescue","Rescue"
"135","ENSMUSG00000060548","Tnfrsf19",0.752797564116614,-0.0305927466880215,0.0491192489236503,-0.00861703511228427,0,0.0114466830433971,0.0406387429320673,"Worsening","Rescue","Rescue"
"136","ENSMUSG00000060803","Gstp1",-0.258038562875972,0.047086973345818,-0.021523880225816,0.000518802351937786,0,0.00201056131360936,0.182480373557385,"Worsening","Rescue","Rescue"
"137","ENSMUSG00000060992","Copz1",-0.333559122584676,0.0101739434946673,-0.012197905355489,0.00136192032574605,0,0.00408299528789028,0.0305011699750007,"Worsening","Rescue","Rescue"
"138","ENSMUSG00000061306","Slc38a10",-0.192875699309436,0.00183794688075315,-0.0501648281337651,0.000796802740343799,0,0.00413117226896201,0.00952917805267148,"Worsening","Rescue","Rescue"
"139","ENSMUSG00000062944","Zfp696",-0.443452152245508,0.00788423527321393,-0.00432694813380387,0.00547687883062426,0,0.0123505519206322,0.0177792242822377,"Worsening","Rescue","Rescue"
"140","ENSMUSG00000063253","Scoc",-0.281531703745257,0.101087308310784,-0.0277104797647682,0.00624928767620214,0,0.022197456247616,0.359061899480609,"Worsening","Rescue","Rescue"
