"","Reversal_norm1","Reversal_DR1","Reversal_sAct1","celltype"
"Cell_41019",0.0180217710299116,0.00797993242443107,0.0582481211250697,"PECs?"
"Cell_41020",0,0,0,"EC-2"
"Cell_41021",0.106951571282789,0.0547831549083323,0.121873429399842,"EC-3"
"Cell_41022",0.130184141901105,0.240027317052031,0.0152450384347116,"EC-4"
"Cell_41023",0,0,0,"TAL-1"
"Cell_41024",0,0,0,"TAL-1"
"Cell_41025",0,0,0,"PC_CNT"
"Cell_41026",0.00893730950218286,-0.0415375226201365,-0.341914148385524,"TAL-1"
"Cell_41027",0.0281119012641199,-0.127801610682672,0.223793639220185,"IC-A"
"Cell_41028",0,0,0,"vSMC/MC"
"Cell_41029",0,0,0,"TAL-2"
"Cell_41030",0,0,0,"TAL-2"
"Cell_41031",0.091742980999574,0.0412076150066272,0.0193386692427855,"PT-1"
"Cell_41032",0,0,0,"TAL-1"
"Cell_41033",0,0,0,"PT-1"
"Cell_41034",0,0,0,"TAL-1"
"Cell_41035",0,0,0,"DCT/CNT"
"Cell_41036",0,0,0,"PT-1"
"Cell_41037",0.0170046257150001,0.0281408407328685,-0.279093134657076,"vSMC/MC"
"Cell_41038",0.0194429110854332,0.0716240854252997,-0.0681545010150353,"PODO"
"Cell_41039",0,0,0,"TAL-1"
"Cell_41040",0,0,0,"IC-B"
"Cell_41041",0,0,0,"DCT/CNT"
"Cell_41042",0.0880486075003534,-0.0707589317851631,0.403867433127592,"PT-2"
"Cell_41043",0,0,0,"TAL-1"
"Cell_41044",0,0,0,"PT-1"
"Cell_41045",0.0649714691537588,0.0894333283988559,-0.0109739505472515,"PECs?"
"Cell_41046",0,0,0,"PT-1"
"Cell_41047",0,0,0,"TAL-1"
"Cell_41048",0,0,0,"DCT/CNT"
"Cell_41049",0.0543178755662873,0.116043670324323,-0.155055263616578,"EC-4"
"Cell_41050",0,0,0,"TAL-1"
"Cell_41051",0.0329343737773984,0.105634340735322,-0.338562017610533,"EC-2"
"Cell_41052",0.185555916936843,0.239091933842197,0.186234570588333,"DCT/CNT"
"Cell_41053",0,0,0,"DCT/CNT"
"Cell_41054",0,0,0,"TAL-2"
"Cell_41055",0.249828861804059,0.302564485652403,-0.212091594845313,"TAL-2"
"Cell_41056",0,0,0,"PC_CNT"
"Cell_41057",0,0,0,"TAL-1"
"Cell_41058",0,0,0,"TAL-2"
"Cell_41059",0.0173968832319654,-0.108882350346508,0.341156217677471,"PT-1"
"Cell_41060",0,0,0,"DCT/CNT"
"Cell_41061",0,0,0,"TAL-1"
"Cell_41062",0,0,0,"TAL-1"
"Cell_41063",0,0,0,"FIB"
"Cell_41064",0,0,0,"PT-1"
"Cell_41065",0,0,0,"PC_CNT"
"Cell_41066",0,0,0,"TAL-1"
"Cell_41067",0,0,0,"PT-1"
"Cell_41068",0.140692510979834,-0.17147937926424,-0.222684787173832,"PT-1"
"Cell_41069",0.274550288744732,0.326950024026821,0.196282369889723,"FIB"
"Cell_41070",0,0,0,"TAL-1"
"Cell_41071",0,0,0,"TAL-1"
"Cell_41072",0,0,0,"TAL-1"
"Cell_41073",0.107335348605516,0.21123970233377,0.255858578375398,"PT-2"
"Cell_41074",0,0,0,"TAL-1"
"Cell_41075",0,0,0,"DCT/CNT"
"Cell_41076",0,0,0,"DCT/CNT"
"Cell_41077",0.0204664250605359,-0.208462001537452,-0.0279541797190772,"PT-1"
"Cell_41078",-0.0425386811199238,0.0645130064532938,0.00460213371546436,"PODO"
"Cell_41079",0.231598109649723,0.32245816054226,0.142319502779781,"PODO"
"Cell_41080",-0.0197119054664166,-0.00617430233717242,0.0502902097229783,"PT-1"
"Cell_41081",0,0,0,"DCT/CNT"
"Cell_41082",0,0,0,"TAL-1"
"Cell_41083",0,0,0,"TAL-1"
"Cell_41084",0.0225716697961375,-0.0364262472425692,-0.305663798313306,"vSMC/MC"
"Cell_41085",0,0,0,"TAL-2"
"Cell_41086",0,0,0,"TAL-1"
"Cell_41087",0.161823304965951,-0.145275324057459,0.0901919725427696,"TAL-1"
"Cell_41088",0,0,0,"TAL-1"
"Cell_41089",0,0,0,"TAL-2"
"Cell_41090",0,0,0,"PT-1"
"Cell_41091",0,0,0,"DCT/CNT"
"Cell_41092",0,0,0,"IC-B"
"Cell_41093",0,0,0,"DCT/CNT"
"Cell_41094",-0.0220807040206709,-0.0193766729787856,0.0973070767448195,"PODO"
"Cell_41095",0.169049611376549,0.0368231872008675,0.159033174896426,"PC_CNT"
"Cell_41096",0.0275933662610826,-0.188885851674316,-0.029414139778713,"PT-1"
"Cell_41097",0.168673516024593,0.0683895192981709,0.289147151340936,"IC-B"
"Cell_41098",0,0,0,"TAL-1"
"Cell_41099",0,0,0,"TAL-2"
"Cell_41100",0,0,0,"TAL-1"
"Cell_41101",0,0,0,"TAL-1"
"Cell_41102",0,0,0,"TAL-2"
"Cell_41103",0,0,0,"DCT/CNT"
"Cell_41104",0,0,0,"TAL-2"
"Cell_41105",0.345376889014153,0.498663075285333,0.396183402425955,"TAL-2"
"Cell_41106",0,0,0,"TAL-1"
"Cell_41107",0,0,0,"TAL-1"
"Cell_41108",0,0,0,"TAL-1"
"Cell_41109",0,0,0,"TAL-1"
"Cell_41110",0.110864682402411,-0.0733435239837605,0.0930912119022089,"PT-1"
"Cell_41111",0,0,0,"TAL-1"
"Cell_41112",0.011515686096686,-0.24816077929467,0.13055260708942,"PT-1"
"Cell_41113",0.10865764603719,-0.00665859985266004,0.0257927446263779,"PT-2"
"Cell_41114",0,0,0,"PT-1"
"Cell_41115",0,0,0,"FIB"
"Cell_41116",0,0,0,"PC_CNT"
"Cell_41117",0,0,0,"TAL-1"
"Cell_41118",0,0,0,"TAL-1"
"Cell_41119",0,0,0,"IC-B"
"Cell_41120",0,0,0,"TAL-2"
"Cell_41121",0,0,0,"DCT/CNT"
"Cell_41122",0,0,0,"TAL-2"
"Cell_41123",0.0997788830834924,0.167142579640647,-0.104349421153785,"EC-2"
"Cell_41124",0.0623128672382449,0.104084521593169,-0.125295374879597,"vSMC/MC"
"Cell_41125",0,0,0,"TAL-1"
"Cell_41126",0.0420153155574151,-0.010943147305292,-0.186708661334367,"vSMC/MC"
"Cell_41127",0,0,0,"TAL-1"
"Cell_41128",0,0,0,"TAL-1"
"Cell_41129",0.0161825967350357,-0.0138367305285423,0.0724368438440898,"PT-1"
"Cell_41130",0.00776749025027523,0.183981598123014,0.0199554457609293,"TAL-1"
"Cell_41131",0,0,0,"TAL-1"
"Cell_41132",0,0,0,"TAL-1"
"Cell_41133",0,0,0,"TAL-1"
"Cell_41134",0,0,0,"TAL-2"
"Cell_41135",0.0720287968170105,0.195005252999169,-0.0309083255485307,"PODO"
"Cell_41136",0,0,0,"DCT/CNT"
"Cell_41137",0.177398961097257,0.262490443543785,0.61181578485827,"ADIPO"
"Cell_41138",0,0,0,"TAL-1"
"Cell_41139",0,0,0,"TAL-1"
"Cell_41140",0,0,0,"DCT/CNT"
"Cell_41141",0,0,0,"TAL-1"
"Cell_41142",0,0,0,"DCT/CNT"
"Cell_41143",0,0,0,"TAL-1"
"Cell_41144",0,0,0,"PC_CNT"
"Cell_41145",0.0614927508541477,0.0865391214821443,-0.20723361267522,"FIB"
"Cell_41146",0.0894553685028038,-0.0460437260620791,0.119234460400402,"PODO"
"Cell_41147",0.267796403802197,0.259423651440673,0.292837395044437,"TAL-2"
"Cell_41148",0,0,0,"TAL-1"
"Cell_41149",0.0990441281183986,0.197142853470438,0.109493824439279,"EC-4"
"Cell_41150",0,0,0,"DCT/CNT"
"Cell_41151",0,0,0,"TAL-2"
"Cell_41152",0,0,0,"TAL-1"
"Cell_41153",0,0,0,"DCT/CNT"
"Cell_41154",0,0,0,"PT-1"
"Cell_41155",0,0,0,"PODO"
"Cell_41156",0,0,0,"PC_CNT"
"Cell_41157",0,0,0,"DCT/CNT"
"Cell_41158",0,0,0,"PT-1"
"Cell_41159",0,0,0,"TAL-1"
"Cell_41160",0.117982533899614,0.16212553453046,0.168429527567592,"EC-1(gEC)"
"Cell_41161",0,0,0,"TAL-1"
"Cell_41162",0.183175881826974,0.137733453896152,0.122660451598613,"PT-1"
"Cell_41163",0,0,0,"IC-B"
"Cell_41164",0.132074318447232,0.118413900239322,0.208402308907821,"vSMC/MC"
"Cell_41165",-0.00120745508561954,0.113559055212137,0.214836422814286,"PODO"
"Cell_41166",0.102745113519998,0.164229555342173,-0.10427669542004,"PT-2"
"Cell_41167",0,0,0,"IC-B"
"Cell_41168",0,0,0,"TAL-2"
"Cell_41169",0,0,0,"DCT/CNT"
"Cell_41170",0.0140223090946502,0.0607670219144746,-0.0913271797584466,"PC_CNT"
"Cell_41171",0.0435031124901106,-0.101116213866086,-0.156149794363451,"Undef"
"Cell_41172",0,0,0,"TAL-2"
"Cell_41173",0,0,0,"TAL-1"
"Cell_41174",0.0199967318416292,0.0550406096642581,0.0656013128864821,"PODO"
"Cell_41175",0.156949517038434,0.182951866299968,-0.258263912003869,"EC-3"
"Cell_41176",-0.00464576647142412,0.0104754026023332,0.0200192997945919,"Undef"
"Cell_41177",0,0,0,"DCT/CNT"
"Cell_41178",0,0,0,"PC_CNT"
"Cell_41179",0,0,0,"PT-1"
"Cell_41180",0,0,0,"TAL-1"
"Cell_41181",0.131572884190065,0.143499956765384,0.0297064517328236,"PT-1"
"Cell_41182",0,0,0,"PT-1"
"Cell_41183",0,0,0,"TAL-2"
"Cell_41184",0,0,0,"PT-2"
"Cell_41185",0.307868845831032,0.443636463371925,-0.403101687920286,"TAL-2"
"Cell_41186",0.0928500737118415,0.0214712426122128,0.0257573238228205,"PT-1"
"Cell_41187",0,0,0,"DCT/CNT"
"Cell_41188",0,0,0,"TAL-2"
"Cell_41189",0.124695067523902,0.330622618020743,0.126306877216233,"FIB"
"Cell_41190",0.195064182063839,0.158803981728436,0.210403159315304,"TAL-1"
"Cell_41191",0.0814795383043607,-0.499558272727653,-0.584204235655,"PT-1"
"Cell_41192",0,0,0,"DCT/CNT"
"Cell_41193",0,0,0,"TAL-1"
"Cell_41194",0,0,0,"IC-A"
"Cell_41195",0,0,0,"TAL-1"
"Cell_41196",0.0577227576495447,0.113904236720766,0.208890786987723,"PODO"
"Cell_41197",0.0454699154256027,-0.0845334494551885,0.374684268841674,"EC-3"
"Cell_41198",0.0319376750681897,0.0229059501831559,0.0198021600595004,"EC-2"
"Cell_41199",0,0,0,"DCT/CNT"
"Cell_41200",0,0,0,"TAL-1"
"Cell_41201",0,0,0,"IC-B"
"Cell_41202",0,0,0,"PC_CNT"
"Cell_41203",0.0816302057934423,0.0516604352975313,-0.174484366078756,"IMM"
"Cell_41204",0,0,0,"DCT/CNT"
"Cell_41205",0,0,0,"TAL-1"
"Cell_41206",0,0,0,"TAL-1"
"Cell_41207",0.122333990545532,0.0488183573317744,0.268531994114794,"ADIPO"
"Cell_41208",0,0,0,"PC_CNT"
"Cell_41209",0,0,0,"TAL-2"
"Cell_41210",0,0,0,"PC_CNT"
"Cell_41211",0,0,0,"DCT/CNT"
"Cell_41212",0,0,0,"PC_CNT"
"Cell_41213",0.148751298590235,0.20304457261113,0.127588024010261,"PT-1"
"Cell_41214",0,0,0,"TAL-1"
"Cell_41215",0,0,0,"PT-1"
"Cell_41216",0.0649754105631373,0.0456988678059643,-0.269644712677767,"EC-4"
"Cell_41217",0,0,0,"DCT/CNT"
"Cell_41218",0,0,0,"PC_CNT"
"Cell_41219",0.1929367333628,0.241103657058205,-0.0413022502425837,"FIB"
"Cell_41220",0,0,0,"DCT/CNT"
"Cell_41221",0.0620090408321086,0.055237172602612,0.212921888258779,"Undef"
"Cell_41222",0,0,0,"DCT/CNT"
"Cell_41223",0,0,0,"vSMC/MC"
"Cell_41224",0,0,0,"TAL-1"
"Cell_41225",0.0258993269045201,0.120971749333975,0.00266475084897999,"PODO"
"Cell_41226",0,0,0,"TAL-2"
"Cell_41227",0,0,0,"PODO"
"Cell_41228",0.119811594064597,0.0432583768667086,0.348751410997847,"TAL-2"
"Cell_41229",0,0,0,"TAL-1"
"Cell_41230",0,0,0,"PC_CNT"
"Cell_41231",0,0,0,"Undef"
"Cell_41232",-0.0675128597573942,-0.00816295160185626,-0.161682917402156,"PODO"
"Cell_41233",0,0,0,"DCT/CNT"
"Cell_41234",0,0,0,"TAL-2"
"Cell_41235",0,0,0,"DCT/CNT"
"Cell_41236",0,0,0,"PODO"
"Cell_41237",0,0,0,"PT-1"
"Cell_41238",0.055207730665243,0.0103224341320574,0.355737664920873,"ADIPO"
"Cell_41239",0,0,0,"TAL-1"
"Cell_41240",0,0,0,"PC_CNT"
"Cell_41241",0,0,0,"DCT/CNT"
"Cell_41242",0,0,0,"FIB"
"Cell_41243",0.241677007133961,-0.0138903634921339,0.224713850042413,"PT-2"
"Cell_41244",0,0,0,"TAL-1"
"Cell_41245",0.0069992610370303,0.0627320677086491,0.240450507520844,"PODO"
"Cell_41246",0,0,0,"IC-A"
"Cell_41247",0,0,0,"TAL-1"
"Cell_41248",0.292599662469564,0.427850436521196,-0.0623124345520757,"FIB"
"Cell_41249",0,0,0,"DCT/CNT"
"Cell_41250",0,0,0,"PC_CNT"
"Cell_41251",0,0,0,"TAL-1"
"Cell_41252",0,0,0,"TAL-1"
"Cell_41253",0,0,0,"PT-1"
"Cell_41254",0,0,0,"DCT/CNT"
"Cell_41255",0,0,0,"IC-B"
"Cell_41256",0,0,0,"PC_CNT"
"Cell_41257",0,0,0,"TAL-2"
"Cell_41258",0.0228771625429595,0.129957874378592,0.0933771004946486,"FIB"
"Cell_41259",0,0,0,"DCT/CNT"
"Cell_41260",0.130209159215362,0.229172651914355,-0.0914249190096765,"TAL-2"
"Cell_41261",0.0972344990791658,0.0748375437695928,0.298262911464403,"Undef"
"Cell_41262",0,0,0,"PC_CNT"
"Cell_41263",0.0761192330572272,0.176920117776566,-0.0147446114250203,"EC-1(gEC)"
"Cell_41264",0.147345977689914,0.146683084808314,0.300801988402883,"EC-1(gEC)"
"Cell_41265",0,0,0,"PT-1"
"Cell_41266",0.00858782285858142,-0.0460367382725062,-0.0875778930409803,"vSMC/MC"
"Cell_41267",0,0,0,"vSMC/MC"
"Cell_41268",0,0,0,"IC-B"
"Cell_41269",0,0,0,"IC-B"
"Cell_41270",0.0273633809779095,0.0474079764267616,-0.354100705275355,"PODO"
"Cell_41271",0,0,0,"IC-A"
"Cell_41272",0.176736093921127,0.206381235938233,0.575185287084152,"FIB"
"Cell_41273",0,0,0,"DCT/CNT"
"Cell_41274",0,0,0,"IC-B"
"Cell_41275",0,0,0,"IMM"
"Cell_41276",0,0,0,"DCT/CNT"
"Cell_41277",0,0,0,"IC-A"
"Cell_41278",0.0789216199353704,0.175754868444158,0.279171337424747,"FIB"
"Cell_41279",0,0,0,"Undef"
"Cell_41280",0.0712933868212415,-0.288475001178317,-0.237944881912453,"PT-1"
"Cell_41281",0,0,0,"TAL-2"
"Cell_41282",0,0,0,"TAL-1"
"Cell_41283",0,0,0,"TAL-1"
"Cell_41284",0,0,0,"TAL-1"
"Cell_41285",0,0,0,"EC-2"
"Cell_41286",0,0,0,"TAL-1"
"Cell_41287",0,0,0,"PC_CNT"
"Cell_41288",0,0,0,"TAL-1"
"Cell_41289",0,0,0,"TAL-2"
"Cell_41290",0.202202933165264,0.302086611477277,0.0386177572130809,"EC-2"
"Cell_41291",-0.0010214970484213,-0.0517211081941704,0.0709198841859627,"FIB"
"Cell_41292",0.103192077338259,-0.110921428728684,-0.188338297715267,"PT-1"
"Cell_41293",0,0,0,"TAL-1"
"Cell_41294",0.19866097650488,0.248695084972202,-0.281147911260758,"EC-3"
"Cell_41295",0,0,0,"vSMC/MC"
"Cell_41296",0,0,0,"TAL-1"
"Cell_41297",0.0572753214640764,0.222415522748198,-0.272382097327524,"vSMC/MC"
"Cell_41298",0,0,0,"TAL-2"
"Cell_41299",0,0,0,"TAL-1"
"Cell_41300",0,0,0,"PC_CNT"
"Cell_41301",0.0848570490426252,0.119450420732239,-0.0748108763742761,"EC-3"
"Cell_41302",0,0,0,"TAL-1"
"Cell_41303",0,0,0,"TAL-1"
"Cell_41304",0,0,0,"PT-1"
"Cell_41305",-0.00735609339615484,-0.014791406675564,-0.236862055943797,"PT-1"
"Cell_41306",0,0,0,"Undef"
"Cell_41307",0,0,0,"TAL-2"
"Cell_41308",0,0,0,"TAL-1"
"Cell_41309",0,0,0,"TAL-1"
"Cell_41310",0,0,0,"DCT/CNT"
"Cell_41311",0,0,0,"TAL-1"
"Cell_41312",0,0,0,"TAL-1"
"Cell_41313",0,0,0,"PT-1"
"Cell_41314",0,0,0,"TAL-1"
"Cell_41315",0,0,0,"PC_CNT"
"Cell_41316",-0.0104449921042411,0.00646910774244619,-0.260368154332781,"PODO"
"Cell_41317",0,0,0,"TAL-1"
"Cell_41318",0,0,0,"PT-1"
"Cell_41319",0,0,0,"TAL-2"
"Cell_41320",0,0,0,"TAL-1"
"Cell_41321",0,0,0,"PC_CNT"
"Cell_41322",0,0,0,"IC-A"
"Cell_41323",0,0,0,"TAL-1"
"Cell_41324",0,0,0,"DCT/CNT"
"Cell_41325",0,0,0,"TAL-2"
"Cell_41326",0,0,0,"DCT/CNT"
"Cell_41327",0,0,0,"DCT/CNT"
"Cell_41328",0,0,0,"TAL-1"
"Cell_41329",0,0,0,"IC-A"
"Cell_41330",0,0,0,"TAL-2"
"Cell_41331",0,0,0,"PT-1"
"Cell_41332",0.073647543766887,0.0218757124603605,0.148682336260173,"EC-2"
"Cell_41333",0,0,0,"TAL-1"
"Cell_41334",0,0,0,"DCT/CNT"
"Cell_41335",0,0,0,"PT-1"
"Cell_41336",0,0,0,"DCT/CNT"
"Cell_41337",0,0,0,"FIB"
"Cell_41338",0,0,0,"Undef"
"Cell_41339",0.0878873914822894,0.034694500079033,0.144718158922378,"Uro"
"Cell_41340",0.0657018496293731,0.054502204758048,-0.117827030054675,"vSMC/MC"
"Cell_41341",0,0,0,"PECs?"
"Cell_41342",0,0,0,"IC-A"
"Cell_41343",0.0366299981601084,-0.0405011364350764,0.028002163626377,"EC-3"
"Cell_41344",0,0,0,"DCT/CNT"
"Cell_41345",0,0,0,"PT-1"
"Cell_41346",0.0982420970035834,-0.10126219503519,0.0555076568174192,"PC_CNT"
"Cell_41347",-0.0127478040878776,0.134997088150523,-0.126056686046719,"FIB"
"Cell_41348",0.111702667580079,0.244864294138402,0.0343336364191085,"Uro"
"Cell_41349",0,0,0,"PT-1"
"Cell_41350",0,0,0,"TAL-1"
"Cell_41351",0.170925737772312,0.0272150047651931,0.433884586697077,"PT-1"
"Cell_41352",0,0,0,"TAL-1"
"Cell_41353",0,0,0,"DCT/CNT"
"Cell_41354",0.144752435570889,0.234985668269067,-0.22929164397968,"ADIPO"
"Cell_41355",0.166841252576676,0.263632311075824,0.349134206552868,"PODO"
"Cell_41356",0,0,0,"TAL-1"
"Cell_41357",0,0,0,"DCT/CNT"
"Cell_41358",0,0,0,"PC_CNT"
"Cell_41359",0.0796696081077662,0.04818551362225,-0.133234492275978,"vSMC/MC"
"Cell_41360",0,0,0,"PC_CNT"
"Cell_41361",0,0,0,"DCT/CNT"
"Cell_41362",0,0,0,"PT-1"
"Cell_41363",0,0,0,"TAL-1"
"Cell_41364",0.179457915221225,0.184912973417814,0.251968750975834,"PC_CNT"
"Cell_41365",0.092141899837776,0.265457423630517,0.171675973992537,"Uro"
"Cell_41366",0,0,0,"TAL-1"
"Cell_41367",0,0,0,"TAL-1"
"Cell_41368",-0.0543018515656831,0.0624916765415139,-0.297788720482341,"Uro"
"Cell_41369",0,0,0,"IC-B"
"Cell_41370",0,0,0,"DCT/CNT"
"Cell_41371",0,0,0,"PT-1"
"Cell_41372",0,0,0,"PT-1"
"Cell_41373",0,0,0,"PC_CNT"
"Cell_41374",0.0211513715968695,-0.100220933344235,-0.212831224013873,"PROLIF"
"Cell_41375",0,0,0,"TAL-1"
"Cell_41376",0.117205759923318,0.119721196190684,0.276926875492723,"FIB"
"Cell_41377",0,0,0,"TAL-1"
"Cell_41378",0,0,0,"PT-1"
"Cell_41379",0,0,0,"PODO"
"Cell_41380",0,0,0,"TAL-1"
"Cell_41381",0,0,0,"PT-1"
"Cell_41382",0,0,0,"IC-A"
"Cell_41383",0.253972479148778,-0.0528059212416392,0.391933956184514,"PT-1"
"Cell_41384",0,0,0,"TAL-1"
"Cell_41385",0,0,0,"TAL-1"
"Cell_41386",0,0,0,"TAL-1"
"Cell_41387",0,0,0,"IMM"
"Cell_41388",0,0,0,"PC_CNT"
"Cell_41389",0.171151022511884,0.291946109475517,-0.191667419220125,"vSMC/MC"
"Cell_41390",0.058361435994098,0.0607801259497056,-0.131088875994638,"EC-5"
"Cell_41391",0.0879667705143573,0.0974110245138246,0.237308086261716,"PODO"
"Cell_41392",0,0,0,"DCT/CNT"
"Cell_41393",0.0635685735372383,0.180990284890463,0.338559746109151,"PODO"
"Cell_41394",0,0,0,"PT-1"
"Cell_41395",0,0,0,"TAL-2"
"Cell_41396",0,0,0,"PT-1"
"Cell_41397",0.082467979766046,0.186069650840351,-0.213920721856458,"EC-6"
"Cell_41398",0.0667718851488867,0.167309666765369,-0.0642684974490921,"Uro"
"Cell_41399",0,0,0,"PT-1"
"Cell_41400",0,0,0,"IC-B"
"Cell_41401",-0.0251136059077012,0.043612165659469,-0.0302487188856618,"PODO"
"Cell_41402",-0.0378975788587438,0.0645676682369494,0.129133811383017,"PODO"
"Cell_41403",0,0,0,"PT-1"
"Cell_41404",0,0,0,"PC_CNT"
"Cell_41405",0,0,0,"TAL-2"
"Cell_41406",0,0,0,"DCT/CNT"
"Cell_41407",0,0,0,"DCT/CNT"
"Cell_41408",0,0,0,"IC-A"
"Cell_41409",0,0,0,"TAL-1"
"Cell_41410",0,0,0,"PC_CNT"
"Cell_41411",0,0,0,"DCT/CNT"
"Cell_41412",0.0217003207772819,0.0778326693370217,-0.103210369714478,"EC-3"
"Cell_41413",0,0,0,"PT-1"
"Cell_41414",0,0,0,"PT-1"
"Cell_41415",0,0,0,"PT-1"
"Cell_41416",0.217335782007226,0.0754714674849841,0.37565429223919,"PC_CNT"
"Cell_41417",0,0,0,"TAL-2"
"Cell_41418",0,0,0,"TAL-1"
"Cell_41419",0,0,0,"EC-2"
"Cell_41420",0,0,0,"DCT/CNT"
"Cell_41421",0,0,0,"DCT/CNT"
"Cell_41422",0,0,0,"PT-1"
"Cell_41423",0,0,0,"DCT/CNT"
"Cell_41424",0.244162676381768,0.127358034369386,0.662548736891697,"IC-B"
"Cell_41425",0.106103593423824,0.069572355942802,0.208635029360996,"PT-2"
"Cell_41426",0.0701262824839745,0.0589083060855353,-0.044274088539774,"Uro"
"Cell_41427",0,0,0,"PC_CNT"
"Cell_41428",0,0,0,"PT-1"
"Cell_41429",0,0,0,"DCT/CNT"
"Cell_41430",-0.130418211393112,-0.107430647426758,-0.387149027582331,"PODO"
"Cell_41431",0,0,0,"TAL-1"
"Cell_41432",0.120280545030136,0.185620794194935,0.56466787313484,"EC-2"
"Cell_41433",0,0,0,"TAL-1"
"Cell_41434",0,0,0,"TAL-2"
"Cell_41435",0,0,0,"IC-B"
"Cell_41436",0,0,0,"DCT/CNT"
"Cell_41437",0,0,0,"PT-1"
"Cell_41438",0,0,0,"TAL-1"
"Cell_41439",0.123595893133904,0.0971418917315577,0.63337316648108,"TAL-1"
"Cell_41440",0,0,0,"PT-1"
"Cell_41441",0,0,0,"TAL-1"
"Cell_41442",0,0,0,"DCT/CNT"
"Cell_41443",0,0,0,"TAL-2"
"Cell_41444",0,0,0,"TAL-1"
"Cell_41445",0.0824450745273175,0.0575050953802156,-0.217271009140425,"PECs?"
"Cell_41446",0,0,0,"DCT/CNT"
"Cell_41447",0,0,0,"IC-B"
"Cell_41448",0,0,0,"PC_CNT"
"Cell_41449",0.0955801979091441,-0.0352347448543254,0.134860944076115,"PC_CNT"
"Cell_41450",0,0,0,"TAL-1"
"Cell_41451",0,0,0,"DCT/CNT"
"Cell_41452",0,0,0,"TAL-2"
"Cell_41453",0.00782518902370299,0.0148105687765788,-0.17812002768881,"Uro"
"Cell_41454",0,0,0,"DCT/CNT"
"Cell_41455",-0.00491390536129455,-0.187633156957315,-0.110808096518531,"PC_CNT"
"Cell_41456",0,0,0,"DCT/CNT"
"Cell_41457",0,0,0,"DCT/CNT"
"Cell_41458",0,0,0,"TAL-2"
"Cell_41459",0,0,0,"TAL-1"
"Cell_41460",0,0,0,"vSMC/MC"
"Cell_41461",0.106936707923691,0.246631458170305,0.0298907607367553,"EC-2"
"Cell_41462",0.0127954973099929,0.0792770743509486,0.0674922569527565,"PODO"
"Cell_41463",0,0,0,"TAL-1"
"Cell_41464",0,0,0,"IC-A"
"Cell_41465",0,0,0,"TAL-1"
"Cell_41466",0,0,0,"PT-1"
"Cell_41467",-0.053873374914899,0.0549928696788268,-0.078872276480002,"Uro"
"Cell_41468",0,0,0,"PT-1"
"Cell_41469",0.192181047854879,0.197765195156861,0.0949818536439438,"Uro"
"Cell_41470",0,0,0,"PC_CNT"
"Cell_41471",0,0,0,"PC_CNT"
"Cell_41472",0.0868356398496799,0.0751376943393082,-0.0685539626539201,"TAL-1"
"Cell_41473",0,0,0,"PT-1"
"Cell_41474",0.163813242316851,0.293312143791196,-0.325834017843205,"EC-2"
"Cell_41475",0,0,0,"DCT/CNT"
"Cell_41476",0.038200596300058,0.111298189583344,-0.00644317295567622,"EC-5"
"Cell_41477",0,0,0,"PT-1"
"Cell_41478",0,0,0,"DCT/CNT"
"Cell_41479",0,0,0,"IC-A"
"Cell_41480",0,0,0,"DCT/CNT"
"Cell_41481",0.0146353693711077,0.0689359391568564,-0.0200059188237128,"Uro"
"Cell_41482",0,0,0,"TAL-1"
"Cell_41483",0,0,0,"IC-B"
"Cell_41484",0.117428352417797,0.157454652518542,-0.0585474124146411,"EC-2"
"Cell_41485",0,0,0,"PODO"
"Cell_41486",0,0,0,"PT-1"
"Cell_41487",0,0,0,"PODO"
"Cell_41488",0,0,0,"TAL-1"
"Cell_41489",0,0,0,"DCT/CNT"
"Cell_41490",0,0,0,"PC_CNT"
"Cell_41491",0.0157365290467913,0.176823294568947,-0.397454527998045,"Undef"
"Cell_41492",0.0927051805511178,0.163504498235598,-0.157752135996379,"PODO"
"Cell_41493",0,0,0,"DCT/CNT"
"Cell_41494",0.0209236968723672,0.0771177758927959,0.184231718003025,"EC-3"
"Cell_41495",0.16041121249123,0.0145039786337791,0.198850136984434,"TAL-1"
"Cell_41496",0.224229229097685,0.239782241745443,0.254705757685055,"EC-2"
"Cell_41497",0.0253908290138531,-0.202178811048753,0.0391422994143434,"PT-1"
"Cell_41498",0.0968073670654747,0.168680708916725,0.108317747309801,"vSMC/MC"
"Cell_41499",0.0410266781482589,-0.342947101453268,-0.126406506006044,"PT-1"
"Cell_41500",0,0,0,"TAL-1"
"Cell_41501",0,0,0,"DCT/CNT"
"Cell_41502",0,0,0,"TAL-1"
"Cell_41503",0.109122516602197,0.0191081328343689,0.0753301164798722,"Undef"
"Cell_41504",0,0,0,"TAL-1"
"Cell_41505",0,0,0,"Undef"
"Cell_41506",0.237041878311232,0.346030637138434,0.0502506618286915,"FIB"
"Cell_41507",0,0,0,"TAL-1"
"Cell_41508",0.118864662305118,0.0945749972804763,0.0895165434631869,"FIB"
"Cell_41509",0.25467441861837,0.199390053095581,0.263705301864585,"PT-1"
"Cell_41510",0.0767854202348557,-0.135605218520897,-0.0336727491901015,"PT-1"
"Cell_41511",0,0,0,"TAL-1"
"Cell_41512",0,0,0,"DCT/CNT"
"Cell_41513",0,0,0,"TAL-1"
"Cell_41514",0,0,0,"IMM"
"Cell_41515",0,0,0,"TAL-1"
"Cell_41516",0,0,0,"DCT/CNT"
