"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000001518",244.692167146106,-0.0110510387593111,0.0933669913102831,0.826420777032157,0.954838327947971
"ENSMUSG00000001520",63.0818309642251,0.00291656365800877,0.112987594401538,0.952561091305485,0.98751050544586
"ENSMUSG00000001521",641.60600876738,0.0505569165563286,0.0913367487427948,0.338968773635897,0.716741467457011
"ENSMUSG00000001524",117.24722532054,-0.0249216278351606,0.105232025024851,0.623212832316807,0.878231299560663
"ENSMUSG00000001525",1145.96079242209,-0.0924292063924676,0.117529183646495,0.120796082476313,0.457659368617298
"ENSMUSG00000001542",1197.94258902145,0.127200013083015,0.117476790012423,0.0465054208152739,0.275520788692
"ENSMUSG00000001552",2608.43197243531,-0.0496730652355148,0.0767350216989376,0.327728633585213,0.710531537638419
"ENSMUSG00000001555",113.482228059251,-0.000171662807071389,0.124624380637233,0.99715315190801,0.999058388190625
"ENSMUSG00000001558",1.87813210496366,0.0517964176804039,0.265742980464524,0.153703876764021,NA
"ENSMUSG00000001569",467.893020361811,0.0119205943281157,0.0912125865819865,0.813215826990684,0.950790800844346
